form_id	submission_id	Consent_Form_ge	Q01_Think_Brain_Frequency_ge	Q02_DietInfl_ge	Q02_DietInfl_ge_dummy	Q02_EducationInfl_ge	Q02_EducationInfl_ge_dummy	Q02_GeneticsInfl_ge	Q02_GeneticsInfl_ge_dummy	Q02_IncomeInfl_ge	Q02_IncomeInfl_ge_dummy	Q02_LifeGoalsInfl_ge	Q02_LifeGoalsInfl_ge_dummy	Q02_PhyEnvironmentInfl_ge	Q02_PhyEnvironmentInfl_ge_dummy	Q02_PhyHealthInfl_ge	Q02_PhyHealthInfl_ge_dummy	Q02_ProfessionInfl_ge	Q02_ProfessionInfl_ge_dummy	Q02_SleepHabitsInfl_ge	Q02_SleepHabitsInfl_ge_dummy	Q02_SocEnvironmentInfl_ge	Q02_SocEnvironmentInfl_ge_dummy	Q02_SubstanceInfl_ge	Q02_SubstanceInfl_ge_dummy	Q03_Adolescence_ge	Q03_Adolescence_ge_dummy	Q03_Child_ge	Q03_Child_ge_dummy	Q03_MiddleAge_ge	Q03_MiddleAge_ge_dummy	Q03_OlderAge_ge	Q03_OlderAge_ge_dummy	Q03_Womb_ge	Q03_Womb_ge_dummy	Q03_YoungAdult_ge	Q03_YoungAdult_ge_dummy	Q04_Brain_Disease_ge	Q05_AlcoholGen_ge	Q05_AlcoholGen_ge_dummy	Q05_ExcerciseGen_ge	Q05_ExcerciseGen_ge_dummy	Q05_HealthyDietGen_ge	Q05_HealthyDietGen_ge_dummy	Q05_IntellectGen_ge	Q05_IntellectGen_ge_dummy	Q05_ProtectionGen_ge	Q05_ProtectionGen_ge_dummy	Q05_RelaxGen_ge	Q05_RelaxGen_ge_dummy	Q05_SleepGen_ge	Q05_SleepGen_ge_dummy	Q05_SmokeGen_ge	Q05_SmokeGen_ge_dummy	Q05_SocialiseGen_ge	Q05_SocialiseGen_ge_dummy	Q05_SupplementsGen_ge	Q05_SupplementsGen_ge_dummy	Q05_WorkLifeBalanceGen_ge	Q05_WorkLifeBalanceGen_ge_dummy	Q06_BrainHealth_Purpose_Spec_ge	Q06_ExcercisePurp_ge	Q06_ExcercisePurp_ge_dummy	Q06_HealthyDietPurp_ge	Q06_HealthyDietPurp_ge_dummy	Q06_OtherPurp_ge	Q06_OtherPurp_ge_dummy	Q06_ProtectionPurp_ge	Q06_ProtectionPurp_ge_dummy	Q06_RelaxPurp_ge	Q06_RelaxPurp_ge_dummy	Q06_SleepPurp_ge	Q06_SleepPurp_ge_dummy	Q06_SocialisePurp_ge	Q06_SocialisePurp_ge_dummy	Q06_SupplementsPurp_ge	Q06_SupplementsPurp_ge_dummy	Q06_WorkLifeBalancePurp_ge	Q06_WorkLifeBalancePurp_ge_dummy	Q07_Test_Criteria_ge	Q07_Test_Criteria_Spec_ge	Q08_Take_Test_ge	Q09a_Test_Reason_ge	Q09a_Test_Reason_Spec_ge	Q09b_Test_Nonpreventable_ge	Q09c_No_Test_ge	Q09c_OtherReason_Spec_ge	Q10_FamilyFriends_ge	Q10_FamilyFriends_ge_dummy	Q10_Library_ge	Q10_Library_ge_dummy	Q10_LifestyleChange_ge	Q10_LifestyleChange_ge_dummy	Q10_Plan_ge	Q10_Plan_ge_dummy	Q10_ProfessHelp_ge	Q10_ProfessHelp_ge_dummy	Q10_TestReactionSpec_ge	Q11_BrainStimuli_ge	Q11_BrainStimuli_ge_dummy	Q11_EatHealthy_ge	Q11_EatHealthy_ge_dummy	Q11_ExcerciseMore_ge	Q11_ExcerciseMore_ge_dummy	Q11_ImprSleepingHabits_ge	Q11_ImprSleepingHabits_ge_dummy	Q11_MoreCulture_ge	Q11_MoreCulture_ge_dummy	Q11_MoreRelax_ge	Q11_MoreRelax_ge_dummy	Q11_MoreSocial_ge	Q11_MoreSocial_ge_dummy	Q11_NoAlcohol_ge	Q11_NoAlcohol_ge_dummy	Q11_NoSmoking_ge	Q11_NoSmoking_ge_dummy	Q11_OtherChanges_Spec_ge	Q12_MotivateChange_Category_ge	Q12_OtherChangeMotivation_Spec_ge	Q13_NoChange_Motivation_ge	Q13_SpecifyNoMotivation_Spec_ge	Q14_ChangeAssistance_ge	Q14_OtherAssistance_Spec_ge	Q15_FreetestAuth_ge	Q15_FreetestAuth_ge_dummy	Q15_InformAuth_ge	Q15_InformAuth_ge_dummy	Q15_InsAuth_ge	Q15_InsAuth_ge_dummy	Q15_RelaxAuth_ge	Q15_RelaxAuth_ge_dummy	Q15_SubsAuth_ge	Q15_SubsAuth_ge_dummy	Q15_TaxAuth_ge	Q15_TaxAuth_ge_dummy	Q16_BrainHealthSpec_ge	Q16_BrainHealthSpec_ge_dummy	Q16_GP_ge	Q16_GP_ge_dummy	Q16_HealthAuthWebsites_ge	Q16_HealthAuthWebsites_ge_dummy	Q16_Newspaper_ge	Q16_Newspaper_ge_dummy	Q16_OnlineForum_ge	Q16_OnlineForum_ge_dummy	Q16_PublicResearch_ge	Q16_PublicResearch_ge_dummy	Q16_ScientificJournals_ge	Q16_ScientificJournals_ge_dummy	Q16_SocialMedia_ge	Q16_SocialMedia_ge_dummy	Q16_TVRadio_ge	Q16_TVRadio_ge_dummy	Q17_BrainResearch_Part_ge	Q18_Age_ge	Q18_Age_ge_dummy	Q19_Residence_ge	Q19_Residence_ge_dummy	Q20_Sex_ge	Q20_Sex_ge_dummy	Q21_Education_Coded_ge	Q21_Education_Coded_ge_dummy	Q22_Relationship_Status_ge	Q22_Relationship_Status_ge_dummy	Q23_Vocation_categories_ge	Q24_Exp_HealthCare_ge	Q25_Cognitive_Health_ge	Q26_Emotional_Health_ge	Q27_Illness_ge	Q28_BrainDisease_Care_ge
119162	5187918	Consent_Yes_ge	Rarely	Moderate	3	Strong	2	VeryStrong	1	Moderate	3	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Never	4	Frequently	1	Frequently	1	Occasionally	2	NA	Frequently	1	Frequently	1	NA	NA	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Rarely	3	Frequently	1	Accurate;Cheap;SocialSecurity	NA	Probably	Information;Respond	NA	ProbablyYes	NA	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	AlreadyDo	3	VeryLikely	1	NotAtAll	5	VeryLikely	1	NA	Diagnose;ImpactKnown;WorseMemory	NA	NoInfo;NoTime	NA	Checkup;GP;SupportFamily	NA	Unknown	3	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	18-25	1	Germany	34	Male	2	HighSchool	3	Single	1	Student	Yes	AboveAverage	AboveAverage	No	No
119162	5180445	Consent_Yes_ge	Occasionally	Strong	2	Strong	2	VeryStrong	1	Moderate	3	Strong	2	Strong	2	VeryStrong	1	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Diabetes;Hypertension;Parkinson;Schizophrenia;Stroke	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Never	4	Frequently	1	Occasionally	2	Occasionally	2	NA	Rarely	3	Rarely	3	NA	NA	Frequently	1	Occasionally	2	Occasionally	2	Rarely	3	Rarely	3	Occasionally	2	Accurate;NoPain;SocialSecurity	NA	Probably	Information;Respond	NA	ProbablyNot	NA	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	Diagnose;FamilySupport;WorseMemory	NA	Alone;NoInfo;StartNoFun	NA	Checkup;GP;GroupSupport;MobileApp;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Yes	26-40	2	Netherlands	117	Male	2	GradSchool	5	Unmarried	2	Employed	Yes	AboveAverage	Average	No	Yes
119162	5176144	Consent_Yes_ge	Frequently	Strong	2	VeryStrong	1	VeryStrong	1	Moderate	3	Strong	2	VeryStrong	1	Strong	2	Moderate	3	Strong	2	Moderate	3	VeryStrong	1	Important	2	VeryImportant	1	Important	2	VeryImportant	1	VeryImportant	1	ModImportant	3	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Never	4	Rarely	3	Occasionally	2	Never	4	Frequently	1	Never	4	Rarely	3	Lesen	Frequently	1	Frequently	1	Frequently	1	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Accurate;SocialSecurity	NA	ProbablyNot	NA	NA	NA	DoNotWantToKnow;Frightened	NA	Unlikely	3	DefYes	1	DefYes	1	Likely	2	Likely	2	NA	Likely	2	AlreadyDo	3	Likely	2	Likely	2	AlreadyDo	3	Likely	2	AlreadyDo	3	Unlikely	4	AlreadyDo	3	NA	ImpactKnown;WorseMemory	NA	GiveupHobby;NoInfo;StartNoFun	NA	GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	No	2	Yes	1	GreatExtent	1	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	41-60	3	Germany	34	Male	2	GradSchool	5	DomesticPartner	3	Employed	Yes	AboveAverage	Average	No	Yes
119162	5175441	Consent_Yes_ge	Occasionally	Strong	2	Strong	2	Strong	2	Weak	4	Weak	4	Moderate	3	Strong	2	Strong	2	Moderate	3	NA	NA	VeryStrong	1	Important	2	VeryImportant	1	ModImportant	3	Important	2	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Rarely	3	Occasionally	2	Frequently	1	Never	4	Frequently	1	Frequently	1	Occasionally	2	NA	Rarely	3	Occasionally	2	NA	NA	Rarely	3	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Accurate;Cheap;Quick	NA	Probably	Information;Respond	NA	ProbablyNot	NA	NA	Unlikely	3	Likely	2	Likely	2	Unlikely	3	Likely	2	NA	Likely	2	Likely	2	Unlikely	4	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	Unlikely	4	AlreadyDo	3	NA	Fun;PersonalAdvice;WorseMemory	NA	GiveupHobby;NotHelp;StartNoFun	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	No	2	No	2	GreatExtent	1	NotatAll	3	Neutral	2	NotatAll	3	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	61-70	4	Germany	34	Female	1	GradSchool	5	DomesticPartner	3	Employed;Pensioned;Volunteer-work	Yes	AboveAverage	Average	Yes	No
119162	5173600	Consent_Yes_ge	Occasionally	Moderate	3	Strong	2	Strong	2	Moderate	3	VeryStrong	1	Strong	2	VeryStrong	1	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Never	4	Rarely	3	Never	4	Occasionally	2	NA	Rarely	3	Frequently	1	NA	NA	Occasionally	2	Occasionally	2	Occasionally	2	Rarely	3	Never	4	Occasionally	2	Cheap;NoPain;OnlineCriteria	NA	ProbablyNot	NA	NA	NA	DoNotWantToKnow;Worry	NA	Defnot	4	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	Unlikely	4	AlreadyDo	3	NA	Affordable;FamilySupport;Fun	NA	Alone;NoMotivation;StartNoFun	NA	Checkup;MobileApp;SupportFamily	NA	No	2	Yes	1	Yes	1	Yes	1	No	2	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	Yes	41-60	3	Germany	34	Female	1	GradSchool	5	DomesticPartner	3	Employed	Yes	AboveAverage	Average	Yes	No
119162	5173409	Consent_Yes_ge	Frequently	VeryStrong	1	VeryStrong	1	Moderate	3	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Frequently	1	Frequently	1	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Never	4	Occasionally	2	Frequently	1	Occasionally	2	lebenslanges Lernen	Frequently	1	Frequently	1	NA	NA	Occasionally	2	Rarely	3	Occasionally	2	NA	NA	Frequently	1	Rarely	3	Accurate;Cheap;NoPain	NA	Definitely	Information;Respond	NA	DefYes	NA	NA	Defnot	4	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	VeryLikely	1	NotAtAll	5	AlreadyDo	3	Likely	2	NotAtAll	5	AlreadyDo	3	NA	ImpactKnown	NA	NotHelp;NoTime	NA	Checkup	NA	No	2	Yes	1	Unknown	3	Yes	1	Yes	1	Yes	1	GreatExtent	1	NotatAll	3	Neutral	2	NotatAll	3	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	Yes	41-60	3	Germany	34	Male	2	GradSchool	5	DomesticPartner	3	Employed	Yes	Excellent	Excellent	No	No
119162	5173140	Consent_Yes_ge	Occasionally	VeryStrong	1	VeryStrong	1	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Diabetes;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Rarely	3	Rarely	3	Occasionally	2	Never	4	Frequently	1	Occasionally	2	Occasionally	2	NA	Occasionally	2	Rarely	3	NA	NA	Frequently	1	Rarely	3	Occasionally	2	Occasionally	2	Occasionally	2	Rarely	3	SocialSecurity	NA	Probably	Information;Respond	NA	ProbablyNot	NA	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	FamilySupport;Fun;ImpactKnown	NA	Alone;GiveupHobby	NA	Checkup;SupportFamily	NA	No	2	Yes	1	Yes	1	Unknown	3	No	2	No	2	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	26-40	2	Germany	34	Male	2	GradSchool	5	DomesticPartner	3	Employed	Yes	AboveAverage	Average	No	No
119162	5173081	Consent_Yes_ge	Rarely	VeryStrong	1	Moderate	3	Strong	2	NoInfluence	5	Moderate	3	VeryStrong	1	VeryStrong	1	Moderate	3	VeryStrong	1	Moderate	3	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Diabetes;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Rarely	3	Rarely	3	Never	4	Occasionally	2	Rarely	3	Rarely	3	NA	Occasionally	2	Frequently	1	NA	NA	Frequently	1	Never	4	Frequently	1	Occasionally	2	Occasionally	2	Rarely	3	Accurate;NoPain	NA	Definitely	Respond	NA	ProbablyYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	Likely	2	DefYes	1	NA	Unlikely	4	VeryLikely	1	VeryLikely	1	Likely	2	Likely	2	Likely	2	Unlikely	4	NotAtAll	5	VeryLikely	1	NA	Diagnose;Fun;ImpactKnown	NA	GiveupHobby;NotHelp;NoTime	NA	Checkup;GP;MobileApp;SupportFamily	NA	No	2	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	GreatExtent	1	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	No	26-40	2	Germany	34	Male	2	GradSchool	5	DomesticPartner	3	Employed	Yes	Average	Average	No	No
119162	5172967	Consent_Yes_ge	Rarely	Strong	2	Strong	2	Strong	2	Weak	4	Moderate	3	Strong	2	Strong	2	Moderate	3	Moderate	3	Strong	2	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Never	4	Frequently	1	Never	4	Occasionally	2	NA	Rarely	3	Rarely	3	Never	4	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Accurate;Cheap;NoPain	NA	Probably	LearnRisk;Respond	NA	ProbablyYes	NA	NA	DefYes	1	DefYes	1	Likely	2	Likely	2	DefYes	1	NA	Likely	2	Likely	2	Likely	2	Likely	2	Unlikely	4	Likely	2	Likely	2	NotAtAll	5	AlreadyDo	3	NA	Diagnose;PersonalAdvice;WorseMemory	NA	GiveupHobby;NotHelp;NoTime	NA	GP;GroupSupport;SupportFamily	NA	Unknown	3	Yes	1	Yes	1	Yes	1	Unknown	3	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	26-40	2	Germany	34	Male	2	GradSchool	5	Single	1	Employed	Yes	Average	Average	No	Yes
119162	5164489	Consent_Yes_ge	Occasionally	Strong	2	Moderate	3	VeryStrong	1	Moderate	3	Strong	2	Strong	2	VeryStrong	1	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Frequently	1	NA	Frequently	1	Frequently	1	NA	NA	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	OnlineCriteria;Quick	NA	Definitely	Prepare;Respond	NA	ProbablyYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	Likely	2	AlreadyDo	3	AlreadyDo	3	Unlikely	4	VeryLikely	1	NA	Fun;PersonalAdvice	NA	GiveupHobby;StartNoFun	NA	GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	No	41-60	3	Germany	34	Male	2	GradSchool	5	DomesticPartner	3	Employed	Yes	Average	Average	Yes	No
119162	5155934	Consent_Yes_ge	Occasionally	VeryStrong	1	VeryStrong	1	Moderate	3	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Diabetes;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Never	4	Frequently	1	Occasionally	2	Occasionally	2	NA	Frequently	1	Frequently	1	Never	4	Frequently	1	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Accurate;OnlineCriteria;Quick	NA	Definitely	Information;Respond	NA	DefYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	AlreadyDo	3	VeryLikely	1	NA	Diagnose;ImpactKnown;WorseMemory	NA	NoTime	NA	GP;SupportFamily	NA	No	2	Yes	1	Yes	1	Yes	1	No	2	Yes	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	Yes	61-70	4	Germany	34	Female	1	GradSchool	5	DomesticPartner	3	Employed	Yes	Average	Excellent	No	No
119162	5141458	Consent_Yes_ge	Occasionally	VeryStrong	1	Moderate	3	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	Moderate	3	Strong	2	Moderate	3	VeryStrong	1	VeryImportant	1	VeryImportant	1	Important	2	Important	2	VeryImportant	1	NA	NA	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Frequently	1	Rarely	3	Never	4	Rarely	3	Occasionally	2	Occasionally	2	Rarely	3	Rarely	3	Never	4	Frequently	1	NA	Occasionally	2	Rarely	3	NA	NA	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Never	4	Frequently	1	Cheap;Quick;SocialSecurity	NA	Definitely	Information;Respond	NA	DefYes	NA	NA	Likely	2	Likely	2	DefYes	1	DefYes	1	DefYes	1	NA	NA	NA	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	NotAtAll	5	NotAtAll	5	NA	Diagnose;Family;WorseMemory	NA	Alone;NoMotivation	NA	MobileApp;SupportFamily	NA	Yes	1	Yes	1	Yes	1	No	2	Yes	1	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	No	41-60	3	Germany	34	Female	1	GradSchool	5	Unmarried	2	Employed	Yes	AboveAverage	BelowAverage	No	No
119162	5140586	Consent_Yes_ge	Rarely	Strong	2	VeryStrong	1	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Rarely	3	Rarely	3	Occasionally	2	Never	4	Frequently	1	Occasionally	2	Frequently	1	NA	Frequently	1	Frequently	1	NA	NA	Rarely	3	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Accurate;NoPain;SocialSecurity	NA	ProbablyNot	NA	NA	NA	Worry	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	Unlikely	4	AlreadyDo	3	NA	ImpactKnown	NA	Expensive;NoTime;StartNoFun	NA	GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	41-60	3	Germany	34	Male	2	GradSchool	5	Unmarried	2	Employed	No	Excellent	Average	No	Yes
119162	5139939	Consent_Yes_ge	Rarely	Strong	2	VeryStrong	1	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Schizophrenia	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Never	4	Frequently	1	Never	4	Occasionally	2	NA	Frequently	1	Frequently	1	NA	NA	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Never	4	Occasionally	2	Accurate;Cheap;NoPain	NA	Definitely	Information;LearnRisk	NA	DefYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	VeryLikely	1	AlreadyDo	3	Unlikely	4	VeryLikely	1	NA	ImpactKnown;WorseMemory	NA	NoInfo;NotHelp	NA	Checkup;GP;GroupSupport;MobileApp;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	26-40	2	Germany	34	Male	2	GradSchool	5	DomesticPartner	3	Student	Yes	Average	Average	Yes	No
119162	5138620	Consent_Yes_ge	Occasionally	Strong	2	Strong	2	VeryStrong	1	Moderate	3	Strong	2	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Never	4	Frequently	1	Occasionally	2	Occasionally	2	NA	Never	4	Never	4	NA	NA	Frequently	1	Rarely	3	Rarely	3	Frequently	1	Rarely	3	Rarely	3	Accurate;Cheap;SocialSecurity	NA	Definitely	Information;Respond	NA	DefYes	NA	NA	Likely	2	DefYes	1	Likely	2	Likely	2	Likely	2	NA	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	Likely	2	VeryLikely	1	Unlikely	4	VeryLikely	1	NA	Diagnose;ImpactKnown;WorseMemory	NA	Alone;NoMotivation;NotHelp	NA	Checkup;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	No	26-40	2	Germany	34	Male	2	VocationSchool	4	Single	1	Employed	No	AboveAverage	Average	No	No
